name,country,lat,lon,population,P0,pga_475_g,wtd,recent_trend_cm_yr,dP,dP_lo,dP_hi,fdr_sig,is_material_screening_unit,direction,recent_cumulative_dTWS_cm,recent_cumulative_water_table_rise_m_sy010,annualized_dP_per_year,liquefaction_sensitivity_per_m_rise,water_table_rise_followup_flag_m_for_plus0p01,followup_flag_reachable_before_surface,years_to_followup_flag_at_recent_rise_sy010,linearized_dP_sy010,distance_to_coast_km,metro_cluster_50km,grace_scale_cluster_300km
Dalian,CN,38.91222,121.60222,4913879,0.0675900577208251,0.0876957999990944,16.18982223239493,1.3534,0.002896224481439,0.0010760466035981,0.0049673568670224,True,False,sub-material increase,13.534,1.3533999999999995,0.0002896224481439,0.0020986206725434,4.46730397405922,True,33.00800926599099,0.0028402732182202,2.097084195587912,36,5
Bahawalpur,PK,29.39779,71.6752,903795,0.0667663458956642,0.1190218000000238,22.384985122453656,-0.1318,-0.0002729492771905,-0.0012489901208316,0.0006687955105099,False,False,sub-material decrease,-1.318,-0.1318,-2.729492771905e-05,0.0020748764116817,4.514728041222243,True,,-0.0002734687110596,665.9705025914461,303,2
Goyang-si,KR,37.65639,126.835,1061752,0.0649212863447575,0.1293693534595363,0.4425116350042231,0.6391,0.0009003048747226,0.0004644921017719,0.0009003048747226,True,False,sub-material increase,6.391,0.6390999999999999,9.003048747226e-05,0.0020215268803725,4.625056215831292,False,72.36827125381463,0.001291957829246,7.319332468093911,46,1
Hyderabad,PK,25.39689,68.37718,1921275,0.0616979801656388,0.1405366,9.781033035782457,0.6834,0.0013306612472312,0.0003534559071621,0.0024121508614403,True,False,sub-material increase,6.834,0.6833999999999999,0.0001330661247231,0.0019277816023236,4.832616524834294,True,70.71431847869907,0.0013174459470279,134.0437269130351,63,23
Vijayawada,IN,16.50745,80.6466,1143232,0.0604693150029867,0.06847776,5.859464408331462,2.3443,0.0045902708923863,0.0016284815563342,0.0078356205976431,True,False,sub-material increase,23.443,2.3443,0.0004590270892386,0.0018918654723036,4.917176602634963,True,20.97503136388245,0.0044351002267215,59.30773406187679,21,2
Vienna,AT,48.20849,16.37208,1691468,0.059810513091459,0.0797164551533543,11.062790875104952,-0.538,-0.0009995313420966,-0.0018493210557953,-0.0002742804008959,True,False,sub-material decrease,-5.380000000000001,-0.538,-9.995313420966e-05,0.001872566079986,4.963852494969962,True,,-0.0010074405510324,341.4981118222955,320,75
Trujillo,PE,-8.11599,-79.02998,919899,0.0573726295128801,0.6669608730816291,18.76859693293665,-0.166,-0.0002982185846655,-0.0005774184386381,-3.3486568258275434e-05,True,False,sub-material decrease,-1.66,-0.1659999999999999,-2.982185846655e-05,0.0018008976628254,5.145249611024462,True,,-0.000298949012029,7.293542108476252,304,72
Chongqing,CN,29.56026,106.55771,7457599,0.0527023509040116,0.1132862,42.42008087281607,0.585,0.0009810779997386,0.0001384336500808,0.0018902126279857,True,False,sub-material increase,5.85,0.585,9.810779997386e-05,0.0016624962766696,5.536076134753555,True,94.63378008125736,0.0009725603218517,868.2834947802903,70,5
Busan,KR,35.10168,129.03004,3285147,0.0524515855827366,0.1661660969867312,28.53437094682232,0.139,0.0002305254564494,-2.961295205615027e-05,0.0005285626858169,False,False,sub-material increase,1.39,0.139,2.305254564494e-05,0.0016550238778613,5.558879736872861,True,399.9194055304216,0.0002300483190227,0.811974975748829,74,1
Lima,PE,-12.04318,-77.02824,7737002,0.0513040289325409,0.5729318000000077,8.041504539559014,-0.2668,-0.0004307030093199,-0.0008481933934658,-7.231655320688636e-05,True,False,sub-material decrease,-2.668,-0.2667999999999999,-4.307030093199e-05,0.0016207751207427,5.665856220048965,True,,-0.0004324228022141,8.338886876920188,310,74
Jinjiang,CN,24.81978,118.57415,1416151,0.0506282259400885,0.071012860000007,10.009918364232874,-0.1389,-0.0002218569216648,-0.0006651719334536,0.0001878833103089,False,False,sub-material decrease,-1.389,-0.1389,-2.218569216648e-05,0.0016005647889856,5.730944821936943,True,,-0.0002223184491901,4.433820347710244,300,8
Salé,MA,34.0531,-6.79846,972299,0.0503858900239499,0.0743428500016187,23.20897230487526,-1.5122,-0.0023555736187819,-0.0038641278465221,-0.0009695452317892,True,False,sub-material decrease,-15.122,-1.5121999999999998,-0.0002355573618781,0.0015933101652777,5.754676429691842,True,,-0.002409403631933,2.64350922087538,324,59
Tianshui,CN,34.57952,105.74238,1212791,0.0499841282868138,0.2934561000002377,1.3275349050126124,0.562,0.000896197666793,0.0003110550326181,0.0015946017783014,True,False,sub-material increase,5.620000000000001,0.562,8.96197666793e-05,0.0015812743163671,5.794486771844407,False,103.10474682997165,0.0008886761657983,1144.1922289164163,72,5
Neijiang,CN,29.58354,105.06216,1251095,0.0494244737783714,0.2026418999999999,41.30617227435727,0.9115,0.0014456937895842,0.0004341375853454,0.0025665249670705,True,False,sub-material increase,9.115,0.9115,0.0001445693789584,0.0015644904491644,5.850934061454412,True,64.19017072358105,0.0014260330444133,915.4863159698348,60,5
Huainan,CN,32.62639,116.99694,1666826,0.0485658133332436,0.0631583100000002,11.459525444419056,-0.1504,-0.0002308977935756,-0.0006613655522774,0.0001799603731291,False,False,sub-material decrease,-1.504,-0.1503999999999999,-2.308977935756e-05,0.0015386989311138,5.939860523949678,True,,-0.0002314203192395,247.19976032888405,301,5
Daegu,KR,35.87028,128.59111,2365523,0.0466839979334255,0.212614409616326,2.532997634851654,0.1467,0.000217891965716,-4.738158337195125e-05,0.0005185310712878,False,False,sub-material increase,1.467,0.1467,2.17891965716e-05,0.0014820032556035,6.145213336915423,False,418.8966146499948,0.000217409877597,72.98900031974135,109,1
Bekasi,ID,-6.2349,106.9896,2564940,0.0463903408915793,0.2359025999999658,0.793469138628268,0.2499,0.0003695291061639,-1.5281822307495295e-05,0.0008120990981101,False,False,sub-material increase,2.499,0.2499,3.695291061639e-05,0.0014731346295459,6.178632353194412,False,247.24419180449829,0.0003681363439235,17.295904322981052,71,24
Sadr City,IQ,33.3889,44.4583,1211849,0.0459556637075838,0.08109344,14.05355916685744,-0.8459,-0.0012193354934096,-0.0022528382921374,-0.0003308124415848,True,False,sub-material decrease,-8.459,-0.8459,-0.0001219335493409,0.0014599965646699,6.22881595818619,True,,-0.0012350110940543,491.0784556157882,296,57
Al Mawşil al Jadīdah,IQ,36.33271,43.10555,2065597,0.0450062328482258,0.1837698,22.247653925383418,-1.2638,-0.001774579880605,-0.0031202558218043,-0.0004885908602784,True,False,sub-material decrease,-12.638,-1.2637999999999998,-0.0001774579880605,0.0014312563727061,6.341501425193809,True,,-0.001808821803826,546.2645412115232,329,57
Ciudad Guayana,VE,8.35122,-62.64102,978202,0.0446043151604602,0.0609216311130317,24.00244144350347,3.2946,0.004915952855939,0.0017313225857529,0.0086130693844601,True,False,sub-material increase,32.946,3.2945999999999995,0.0004915952855938,0.0014190718486432,6.390520583176874,True,19.396954359184345,0.00467527411254,111.20458620887749,18,6
Rohini,IN,28.74322,77.06778,860000,0.0427720455253444,0.2509831,3.7232013427939705,-2.3689,-0.0031157366630228,-0.0055608427013886,-0.0005994433806034,True,False,sub-material decrease,-23.689,-2.3689,-0.0003115736663022,0.0013633885016425,6.624583964697711,False,,-0.0032297310215409,830.8999064237792,283,2
Langfang,CN,39.52079,116.71471,868066,0.0420755965995724,0.1032498746941712,10.69657434958424,0.5703,0.0007721279813353,0.0002566857307108,0.0013174704850387,True,False,sub-material increase,5.703,0.5703,7.721279813353e-05,0.001342164517653,6.718397369172953,True,117.80461808123712,0.0007654364244175,97.38278674963414,76,5
Caracas,VE,10.48801,-66.87919,3000000,0.0419369684137747,0.1730225400287133,0.0152590218967247,1.2007,2.042034761258471e-05,2.042034761258471e-05,2.042034761258471e-05,True,False,sub-material increase,12.007,1.2007,2.042034761258471e-06,0.0013379360278314,6.737407813732769,False,56.11233292023628,0.0016064597886171,13.53134292509169,132,6
Narela,IN,28.85267,77.09288,800000,0.0415599378777003,0.2424865001761759,5.142290379186704,-2.3689,-0.0030309944519241,-0.005544488407111,-0.0005864615662208,True,False,sub-material decrease,-23.689,-2.3689,-0.0003030994451924,0.0013264292243953,6.789691717198986,False,,-0.0031421781896701,842.5948372736583,283,2
Oran,DZ,35.69906,-0.63588,803329,0.0399269411081834,0.35129380212298,32.42542153047992,-0.9452,-0.0011892114031741,-0.0019511476856671,-0.0004825635113866,True,False,sub-material decrease,-9.452,-0.9452,-0.0001189211403174,0.0012764815900481,7.026424807522798,True,,-0.0012065303989135,2.3825713674305344,322,77
Incheon,KR,37.45646,126.70515,3015482,0.0362147303831938,0.1299214000302797,21.896696421759373,0.6391,0.0007501877106964,0.0002689295014475,0.0012369028753423,True,False,sub-material increase,6.391,0.6390999999999999,7.501877106964e-05,0.0011622773487593,7.635513290991295,True,119.47290394290872,0.000742811453592,7.101012323889473,46,1
Ankang,CN,32.68,109.01722,870126,0.0360688719453292,0.0616723443335407,23.49889372091252,0.5842,0.0006825083072401,0.0001954378221154,0.0012248434299897,True,False,sub-material increase,5.8420000000000005,0.5842,6.825083072401e-05,0.0011577713504499,7.661731072081412,True,131.14911112772015,0.0006763700229328,967.700022628899,82,5
Erzurum,TR,39.90861,41.27694,767848,0.0360108843718067,0.3338670945674483,0.5798428320745188,-0.781,-0.0008920058235072,-0.0017476022308302,-9.38045852690119e-05,True,False,sub-material decrease,-7.81,-0.781,-8.920058235072e-05,0.0011559795492662,7.672206918127285,False,,-0.0009028200279769,139.99943313970593,317,28
Natal,BR,-5.795,-35.20944,896708,0.0338794378118827,0.0874660044554751,26.21499961852448,0.3037,0.0003325867328523,0.0001241945875274,0.0005651338887189,True,False,sub-material increase,3.0370000000000004,0.3037,3.3258673285230003e-05,0.0010899629961309,8.079344236384557,True,266.0304325447664,0.0003310217619249,3.385927282411228,102,31
Budapest,HU,47.49835,19.04045,1741041,0.0327839337810982,0.0753313029959833,39.71923399710079,-0.5819,-0.0006089050159503,-0.0010581943835471,-0.0001769050994264,True,False,sub-material decrease,-5.819,-0.5819,-6.089050159503e-05,0.0010559146106489,8.306812350153097,True,,-0.0006144367119366,417.96981752283534,313,75
Belgrade,RS,44.80401,20.46513,1273651,0.0327170503423768,0.1254296751815343,41.76394293125816,-1.5542,-0.0015988441037686,-0.0026410700836102,-0.0006020328219734,True,False,sub-material decrease,-15.542,-1.5542,-0.0001598844103768,0.0010538332771437,8.32113616018183,True,,-0.0016378676793367,295.06946459349314,326,79
Suwon,KR,37.29111,127.00889,1234582,0.0305140964307564,0.1291057000001796,2.655069810025225,0.6391,0.0006359158262189,0.0002248553384981,0.0011049711007059,True,False,sub-material increase,6.391,0.6390999999999999,6.359158262188999e-05,0.0009851134454473,8.823709592976588,False,138.06461575616632,0.0006295860029854,12.496469967354347,46,1
Antipolo,PH,14.62578,121.12251,913712,0.030323246181374,0.3849308817020014,0.3967345693141624,0.3367,0.0003314198522643,4.701257432291259e-05,0.0003908803154227,True,False,sub-material increase,3.367,0.3366999999999999,3.314198522643e-05,0.0009791447725158,8.870263404967222,False,263.4470865746131,0.000329678044906,17.099947866912323,30,11
Zapopan,MX,20.72111,-103.38742,1476491,0.0293971474352457,0.1116775796298197,25.78774700541697,-1.65,-0.0015278527572131,-0.0026180225730679,-0.0005501823259167,True,False,sub-material decrease,-16.5,-1.65,-0.0001527852757213,0.0009501474067586,9.103666278747037,True,,-0.0015677432211517,192.36404833476735,325,64
Xinyang,CN,32.12278,114.06556,1230042,0.0287548633815467,0.05836012,0.686655985351365,-0.1653,-0.0001533313902071,-0.0004598741479754,0.0001338049415957,False,False,sub-material decrease,-1.653,-0.1652999999999999,-1.533313902071e-05,0.000930003106408,9.273236440371305,False,,-0.0001537295134892,521.555222150145,297,5
Rabat,MA,34.01325,-6.83255,1655753,0.0286211470369681,0.0716719748318391,40.05493247882811,-1.5122,-0.0013672601883325,-0.0022683023972634,-0.0005635135417278,True,False,sub-material decrease,-15.122,-1.5121999999999998,-0.0001367260188332,0.0009258058334092,9.309373170015702,True,,-0.0014000035812814,3.0863421126778765,324,59
Algiers,DZ,36.73225,3.08746,2364230,0.0274659699264211,0.360220200010265,52.33844510566877,-0.3448,-0.0003050398441828,-0.0005143570435713,-0.0001120205104485,True,False,sub-material decrease,-3.448,-0.3447999999999999,-3.050398441828e-05,0.0008894959610666,9.63426177075172,True,,-0.0003066982073757,2.5318003149771924,305,73
Bucheon-si,KR,37.49889,126.78306,850731,0.0273183104753989,0.1299450930209851,3.570611123827007,0.6391,0.000571231348487,0.0002000369447814,0.0009909100519071,True,False,sub-material increase,6.391,0.6390999999999999,5.71231348487e-05,0.000884848278926,9.677506953379584,False,151.42398612704716,0.0005655065350616,12.268016338837048,46,1
Kota,IN,25.18254,75.83907,1001694,0.026377928760844,0.0572934900065894,26.108186465247627,0.5691,0.000491096082124,-7.974285590479305e-05,0.0011051613465398,False,False,sub-material increase,5.691000000000001,0.5691,4.91096082124e-05,0.0008552150500498,9.962722071866825,True,175.0610098729015,0.0004867028849833,439.52968483908415,94,2
Putian,CN,25.43944,119.01028,1539389,0.0258183566022248,0.0725754700111157,1.6937514305333252,-0.1389,-0.0001160814337147,-0.0003430863121956,9.601594607911772e-05,False,False,sub-material decrease,-1.389,-0.1389,-1.160814337147e-05,0.0008375539098506,10.1409266044756,False,,-0.0001163362380782,9.506761385672382,293,8
Medan,ID,3.58333,98.66667,2435252,0.0255405632082807,0.1908047019318471,0.1831082627604132,1.2442,0.0001521960233025,0.0001521960233025,0.0001521960233025,True,False,sub-material increase,12.442,1.2442,1.521960233025e-05,0.0008287784865481,10.23188845599828,False,82.236685870425,0.0010311661929632,21.390082899961,112,35
Tbilisi,GE,41.69143,44.83412,1049498,0.025422337319182,0.2589542,43.32036316472119,-0.59,-0.000482262754851,-0.0009315776647431,-6.32724690076167e-05,True,False,sub-material decrease,-5.9,-0.59,-4.8226275485100005e-05,0.0008250422014109,10.271119209394262,True,,-0.0004867748988324,254.23910820621737,311,28
Zhengzhou,CN,34.75778,113.64861,4253913,0.0249693860924796,0.0933468099999583,1.831082627603621,1.526,0.0012674802393856,0.0003708182977496,0.0015282868465959,True,False,sub-material increase,15.26,1.5259999999999998,0.0001267480239385,0.0008107189978264,10.42437002298582,False,68.31173016373407,0.0012371571906831,505.8633046726467,65,5
Saitama,JP,35.90807,139.65657,1324854,0.0233895105436295,0.5603807087562043,5.684341886080804e-14,1.5877,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,True,False,sub-material increase,15.877,1.5877,4.163336342344337e-18,0.0007606532966272,10.998391041437122,False,69.27247616953532,0.0012076892390551,29.956101681835165,1,1
Fes,MA,34.03313,-5.00028,1191905,0.0230504613517648,0.217885838432581,22.09506370641645,-1.5972,-0.0011678201209472,-0.0018875402084058,-0.0004854730630471,True,False,sub-material decrease,-15.972,-1.5972,-0.0001167820120947,0.0007498872815217,11.130283232407006,True,,-0.0011977199660465,134.72040668480204,321,59
Sendai,JP,38.26667,140.86667,1096704,0.0208528948865343,0.358443995853743,14.785992217898864,0.1848,0.0001260206090287,-7.861829944299652e-05,0.000362938321055,False,False,sub-material increase,1.848,0.1848,1.260206090287e-05,0.0006799211203241,12.072170617091826,True,653.2559857733673,0.0001256494230359,12.49914195880178,113,1
Ghāziābād,IN,28.66535,77.43915,1199191,0.0201880796637859,0.2054343120910291,5.188067444876822,-2.3689,-0.0015027174288339,-0.0026870973454081,-0.0002799456369703,True,False,sub-material decrease,-23.689,-2.3689,-0.0001502717428833,0.000658691352739,12.390789725539625,False,,-0.0015603739455035,842.9865324204017,283,2
Yibin,CN,28.7593,104.63994,836340,0.0198677749140312,0.2324686612517436,67.002365148394,0.7861,0.0005162069294723,0.0001457609461879,0.0009278182293975,True,False,sub-material increase,7.861000000000001,0.7861000000000001,5.162069294723e-05,0.000648452446252,12.550635988035989,True,159.65699005261402,0.0005097484679987,850.0314460319014,89,5
Dongying,CN,37.46271,118.49165,998968,0.0194504661258786,0.0850820200001394,1.1596856641489808,2.0596,0.0007503506881893,0.0004929263375389,0.0007503506881893,True,False,sub-material increase,20.596,2.0596,7.503506881893001e-05,0.000635102444929,12.765448200174683,False,61.980230142623256,0.0013080569955758,41.090568567323984,78,5
Linyi,CN,35.06306,118.34278,2743843,0.019352023834308,0.0818507500000001,0.5951018539711868,0.8114,0.0003796795217104,0.0001432454484555,0.0003796795217104,True,False,sub-material increase,8.114,0.8114,3.796795217104e-05,0.0006319515161605,12.817242712918333,False,157.96453922748748,0.0005127654602126,77.71431336179329,98,5
Accra,GH,5.55602,-0.1969,1963264,0.0189903692062647,0.0840799599994307,11.53582055390251,5.4265,0.0036759540436972,0.001421571951441,0.0065256269737419,True,False,sub-material increase,54.265,5.426499999999999,0.0003675954043697,0.0006203701782863,13.01133939602868,False,23.97740605552139,0.0033664387724709,11.697926397713385,28,10
Liupanshui,CN,26.59444,104.83333,1320825,0.0187493752155183,0.1616298438553274,0.9918364232852924,0.0844,5.1777484746426405e-05,-0.0001855291584751,0.0003010308450114,False,False,sub-material increase,0.8440000000000001,0.0844,5.17774847464264e-06,0.0006126479436133,13.14411309939715,False,1557.3593719664868,5.170748644096945e-05,635.3098951453571,122,5
South Tangerang,ID,-6.28862,106.71789,1404785,0.0177029681563705,0.2550163,1.2359807736324342,0.2499,0.0001452925843284,-5.66335235179672e-06,0.0003115024032867,False,False,sub-material increase,2.499,0.2499,1.452925843284e-05,0.0005790727833916,13.75494402653413,False,550.4179282326583,0.0001447102885695,21.760221773268544,71,24
Xi’an,CN,34.25833,108.92861,9600000,0.016892645328862,0.1007263999999999,8.6366063935302,0.4515,0.0002515117993584,7.72506997488152e-05,0.0004475284629426,True,False,sub-material increase,4.515000000000001,0.4515,2.515117993584e-05,0.0005530225526264,14.2702227470391,False,316.06251931426584,0.0002496896825108,910.0009182580424,52,5
San Jose,US,37.33939,-121.89496,997368,0.0164949884085017,0.5581442998560356,1.2207217517357662,0.9056,0.000496426350033,4.1933674113270494e-05,0.0006725883656629,True,False,sub-material increase,9.056,0.9055999999999998,4.96426350033e-05,0.0005402226954046,14.538100815857852,False,160.53556554613354,0.0004892256729584,17.783360745851873,93,30
Baotou,CN,40.6516,109.84389,2150000,0.016489428415869,0.1640915259445369,6.62241550316628,-1.46,-0.0007702065404044,-0.0012794852015627,-0.000306123870599,True,False,sub-material decrease,-14.6,-1.4599999999999995,-7.702065404044e-05,0.0005400436546406,14.5419205645109,False,,-0.0007884637357754,692.5093844356404,316,5
Managua,NI,12.13282,-86.2504,973087,0.0157043530645353,0.6997626999999993,0.5951018539711868,0.5376,0.0002791380982256,-2.0822950800446715e-05,0.0003092822223204,False,False,sub-material increase,5.376,0.5376,2.791380982256e-05,0.0005147422877666,15.10312095844596,False,280.93602973299784,0.0002767254539033,45.297494272722446,105,32
Gazipur,BD,23.99844,90.42234,2674697,0.0147161089374849,0.1960511,1.6174563210498718,0.0607,2.933684224548129e-05,-0.0004664023227612,0.0005103280681219,False,False,sub-material increase,0.607,0.0607,2.933684224548129e-06,0.0004828348510049,15.877287984198292,False,2615.698185205649,2.9308075456003013e-05,46.52544502555818,92,2
Vadodara,IN,22.29941,73.20812,1822221,0.0140510981190628,0.0722415566693286,8.30090791180288,1.6367,0.0007753986476834,0.0002025649499052,0.0014310177372404,True,False,sub-material increase,16.367,1.6367,7.753986476834e-05,0.0004613270365316,16.44667879510244,False,100.48682590030208,0.0007550539606914,29.78847940701391,75,2
Kampung Baru Subang,MY,3.15,101.53333,833571,0.0137350515846297,0.0515035017817863,5.684341886080804e-14,0.8591,2.4286128663675305e-17,2.4286128663675305e-17,2.4286128663675305e-17,True,False,sub-material increase,8.591,0.8590999999999999,2.4286128663675298e-18,0.0004510951180884,16.73251849442162,False,194.7679955118336,0.0003875358159498,20.40473050758888,123,37
Qujing,CN,25.48333,103.78333,1408500,0.0134985596858929,0.1917821182272825,5.684341886080804e-14,-0.1679,-7.425047756744359e-05,-0.0002780649257559,2.4286128663675305e-17,False,False,sub-material decrease,-1.6789999999999998,-0.1679,-7.425047756744359e-06,0.0004434344074575,16.95329428484698,False,,-7.445263701212549e-05,575.7823431986553,291,5
Beijing,CN,39.9075,116.39723,18960744,0.0133751988593272,0.1370146489373686,5.218585488670215,0.5703,0.0002529408037319,8.536362684613057e-05,0.0004465976104572,True,False,sub-material increase,5.703,0.5703,2.529408037319e-05,0.0004394368870628,17.07089194012865,False,299.33178923599246,0.0002506108566919,143.6106439461746,107,5
Anyang,CN,36.096,114.38278,1146839,0.0127701912005034,0.0894178111152896,5.004959182116465,2.7657,0.0012147377205101,0.0004180393231679,0.0021176154165551,True,False,sub-material increase,27.657,2.7657,0.000121473772051,0.0004198168767929,17.67326244117378,False,63.90158889674867,0.0011610875361462,389.1671073528794,66,5
Yinchuan,CN,38.46806,106.27306,1487579,0.0121897697164931,0.1974322000193669,13.992523079270654,-1.7919,-0.0006979767837894,-0.0011318619419471,-0.0002857498733156,True,False,sub-material decrease,-17.919,-1.7919,-6.979767837894e-05,0.000400971268384,18.294573543468747,False,,-0.0007185004158173,979.7047562058626,315,5
Bogotá,CO,4.60971,-74.08175,7674366,0.0114460375604362,0.2128795999903159,0.8545052262150534,0.3176,0.0001202890283737,8.971757932850203e-07,0.0002612947540153,False,False,sub-material increase,3.176,0.3176,1.202890283737e-05,0.0003767903586272,19.161068816367603,False,603.3082121022545,0.0001196686179,335.91179580190214,114,26
Barquisimeto,VE,10.0647,-69.35703,1240714,0.0112790643540553,0.4172064835994755,19.62310215915164,1.5713,0.0005986854645656,0.0002231788041404,0.0010451086370402,True,False,sub-material increase,15.713,1.5713,5.9868546456560005e-05,0.000371356507143,19.36759675695328,True,123.2584277792483,0.0005835124796738,134.33903439344377,85,6
Maoming,CN,21.66625,110.91364,1307802,0.010676190802561,0.0668608739610053,11.230640115968583,-0.0184,-6.469737210338181e-06,-0.0001312136000971,0.0001279543872335,False,False,sub-material decrease,-0.184,-0.0184,-6.469737210338181e-07,0.0003517215847585,20.15393627252809,False,,-6.4716771595569e-06,18.24871947576607,276,8
Panjin,CN,41.121,122.0739,1166481,0.0099419021655215,0.1240245000000066,0.9460593575952316,1.571,0.0003149296385248,0.0002065743309335,0.0003149296385248,True,False,sub-material increase,15.71,1.5709999999999995,3.149296385248e-05,0.0003277739228701,21.207704505052803,False,134.99493637843926,0.000514932832829,22.182548288641573,104,5
Jieyang,CN,23.5418,116.36581,1899394,0.009864262612354,0.0664599161984411,5.684341886080804e-14,0.0714,1.7347234759768068e-17,-9.94749100220133e-05,1.7347234759768068e-17,False,False,sub-material increase,0.7140000000000001,0.0714,1.7347234759768069e-18,0.0003252397325511,21.32597154373397,False,2986.830748422125,2.322211690414875e-05,21.10861264207552,154,8
Changzhou,CN,31.77359,119.95401,3290918,0.0093814658477213,0.055045040004099,5.684341886080804e-14,0.0957,1.5612511283791264e-17,-8.584803131571893e-05,1.5612511283791264e-17,False,False,sub-material increase,0.957,0.0957,1.5612511283791264e-18,0.0003094720164107,22.093910400163043,False,2308.663573684749,2.961647197051071e-05,20.263042692707568,206,5
Shiyan,CN,32.6475,110.77806,3460000,0.0083469353879359,0.0575011800151797,5.684341886080804e-14,0.5956,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,True,False,sub-material increase,5.956,0.5956,1.387778780781446e-18,0.0002756328931169,23.95505889659491,False,402.2004515882288,0.0001641669511404,811.5756389201514,207,5
Zigong,CN,29.34162,104.77689,1262064,0.0079218983412121,0.209717,0.9918364232852924,0.9115,0.0002421462513756,7.48659079897334e-05,0.000263836947325,True,False,sub-material increase,9.115,0.9115,2.421462513756e-05,0.0002617094242005,24.82052452704221,False,272.3041637634911,0.0002385481401587,902.0805122510632,60,5
Bhubaneswar,IN,20.27241,85.83385,885363,0.0076663980994504,0.0658473024412692,13.229571984435836,1.3414,0.0003474043925275,7.139984301811629e-05,0.0006828435154962,True,False,sub-material increase,13.414,1.3414,3.474043925275e-05,0.0002533338938397,25.373750817794427,False,189.15872087218156,0.0003398220851965,36.22707930557314,99,2
Multan,PK,30.19679,71.47824,2169915,0.0075914858467483,0.1521000982379538,22.41550316624705,0.1093,2.747009937493442e-05,-4.53495615671783e-05,0.0001070450825594,False,False,sub-material increase,1.093,0.1093,2.747009937493442e-06,0.0002508773778065,25.5409999219007,False,2336.779498801528,2.742089739425976e-05,711.8149974576893,127,2
Mysuru,IN,12.29791,76.63925,920550,0.007556444717322,0.0643349354158487,3.189135576409569,2.2097,0.0005723038697131,0.0002009788193956,0.00083953289685,True,False,sub-material increase,22.097,2.2097,5.723038697131e-05,0.0002497281838565,25.62004644041272,False,115.94355089112874,0.0005518243678677,138.02224409109976,86,14
Karbala,IQ,32.61603,44.02488,1218732,0.0074522122323339,0.1316135122730927,3.93682764934772,-0.5238,-0.0001279146362438,-0.0002407945510793,-3.165225261132366e-05,True,False,sub-material decrease,-5.238,-0.5238,-1.279146362438e-05,0.0002463093362804,25.858308187144008,False,,-0.0001290168303436,464.32125082761866,295,57
Taichung,TW,24.1469,120.6839,2850285,0.0074233281682323,0.5903575,2.3651483939879654,0.0511,1.254850314375e-05,-2.823964905314729e-05,5.458721124056537e-05,False,False,sub-material increase,0.511,0.0511,1.254850314375e-06,0.0002453618048257,25.92517697922344,False,5073.420152489911,1.2537988226594822e-05,21.470808951212064,137,8
İzmir,TR,38.41273,27.13838,2938292,0.007263523014183,0.7108020999973488,90.42496375982302,-1.1472,-0.0002703422480119,-0.0004684167380123,-9.227558934960866e-05,True,False,sub-material decrease,-11.472,-1.1471999999999998,-2.703422480119e-05,0.0002401184494452,26.301953415313207,True,,-0.0002754638852036,2.3178310335841,302,28
Pimpri-Chinchwad,IN,18.61867,73.80375,1727692,0.0070768836363395,0.1354138,5.645838101777713,2.5294,0.0006171175405221,0.0002232672410458,0.0010910841725212,True,False,sub-material increase,25.294,2.5293999999999994,6.171175405221e-05,0.0002339924850994,26.75718918870142,False,105.78472834941655,0.0005918605918105,84.7809934248567,83,2
San Pedro Sula,HN,15.50585,-88.02588,801259,0.0066739641507215,0.3644254999999999,14.0993362325475,-0.041,-9.045056744078246e-06,-3.6048466342922894e-05,1.6166682733552284e-05,False,False,sub-material decrease,-0.41,-0.041,-9.045056744078246e-07,0.0002207597643627,27.8003803609516,False,,-9.051150338873754e-06,23.359242959819955,277,32
Kennedy,CO,4.6165,-74.14597,979914,0.0065936056848633,0.209905099994845,3.4943160143434966,0.3176,6.96374397448048e-05,1.914682824359031e-06,0.0001531480798861,False,False,sub-material increase,3.176,0.3176,6.963743974480481e-06,0.0002181193306295,28.019052850068665,False,882.2119915009026,6.927469940794989e-05,329.15651907751135,114,26
Sialkot,PK,32.49268,74.53134,911817,0.0065735248430045,0.2226351088871861,6.042572671091818,-3.8148,-0.0007796467880671,-0.0012732168507318,-0.0003230324885508,True,False,sub-material decrease,-38.148,-3.8148,-7.796467880671001e-05,0.0002174594433509,28.07427974407241,False,,-0.0008295642844952,1097.76763277686,288,2
Taizhou,CN,32.49069,119.90812,1607108,0.0060287234603625,0.0583105917944863,6.042572671091818,0.1582,3.165049655297781e-05,-1.3803285001313947e-05,8.166913538271398e-05,False,False,sub-material increase,1.582,0.1582,3.1650496552977808e-06,0.0001995461858615,29.668427690851885,False,1875.3746960083363,3.156820660330126e-05,21.407592189123765,126,5
Adana,TR,36.98615,35.32531,1816750,0.0056747011359794,0.244605180957939,12.268253604943936,-3.1756,-0.0005665372238081,-0.0009055858770178,-0.0002289927560383,True,False,sub-material decrease,-31.756,-3.1756,-5.665372238081e-05,0.0001878952134697,30.814958143992868,False,,-0.0005966800398946,37.060671095516014,312,28
